06-14 06:37:44.283 32546 32548 D dalvikvm: GC_CONCURRENT freed 170K, 3% free 9366K/9607K, paused 2ms+2ms
06-14 06:37:44.302   142   199 D ConnectivityService: handleInetConditionHoldEnd: net=1, condition=100, published condition=0
06-14 06:37:44.310 32546 32546 I ActivityThread: Pub com.google.android.apps.plus.content.ApiProvider: com.google.android.apps.plus.content.EsApiProvider
06-14 06:37:44.310 32478 32481 D dalvikvm: GC_CONCURRENT freed 448K, 6% free 9871K/10439K, paused 34ms+3ms
06-14 06:37:44.337   142   421 I ActivityManager: Process com.google.android.apps.docs (pid 32478) has died.
06-14 06:37:44.365 32546 32546 I ActivityThread: Pub com.google.android.apps.plus.content.EsGooglePhotoProvider: com.google.android.picasasync.PicasaContentProvider
06-14 06:37:44.458 32546 32548 D dalvikvm: GC_CONCURRENT freed 485K, 6% free 9431K/9991K, paused 1ms+2ms
06-14 06:37:44.458 32546 32546 I ActivityThread: Pub com.google.android.apps.plus.content.EsPicasaStoreProvider: com.google.android.picasastore.PicasaPhotoContentProvider
06-14 06:37:44.466 32546 32546 I ActivityThread: Pub com.google.plus.platform: com.google.android.apps.plus.content.AdsProvider
06-14 06:37:44.466 32546 32546 I ActivityThread: Pub com.google.android.apps.plus.iu.EsGoogleIuProvider: com.google.android.apps.plus.iu.InstantUploadProvider
06-14 06:37:44.501 32546 32546 I ActivityThread: Pub com.google.android.apps.plus.content.EsProvider: com.google.android.apps.plus.content.EsProvider
06-14 06:37:44.544 32546 32548 D dalvikvm: GC_CONCURRENT freed 411K, 6% free 9548K/10055K, paused 2ms+5ms
06-14 06:37:44.654 32311 32315 D dalvikvm: GC_CONCURRENT freed 267K, 4% free 10123K/10503K, paused 25ms+10ms
06-14 06:37:44.704   142   154 I ActivityManager: Start proc com.google.android.apps.docs for broadcast com.google.android.apps.docs/.receivers.NetworkChangeReceiver: pid=32565 uid=10069 gids={3003, 1015, 1006}
06-14 06:37:44.708   142   294 I ActivityManager: Process com.google.android.apps.uploader (pid 32516) has died.
06-14 06:37:44.794 32565 32565 I ActivityThread: Pub com.google.android.apps.docs.files: com.google.android.apps.docs.sync.filemanager.FileProvider
06-14 06:37:44.794 32565 32565 I ActivityThread: Pub com.google.android.apps.docs.doclist.search_suggest: com.google.android.apps.docs.doclist.DocListGlobalSearchSuggestionProvider
06-14 06:37:44.814 32565 32565 V /ContextScope.java:112: 06:37:44.815 main Contexts in the main scope map after inserting com.google.android.apps.docs.editors.EditorsApplication@4134b270: com.google.android.apps.docs.editors.EditorsApplication@4134b270
06-14 06:37:44.822 32546 32563 D PicasaPhotoCP: set fsid first time:-1
06-14 06:37:44.880 32565 32567 D dalvikvm: GC_CONCURRENT freed 236K, 4% free 9300K/9607K, paused 2ms+2ms
06-14 06:37:44.997 32565 32567 D dalvikvm: GC_CONCURRENT freed 487K, 6% free 9367K/9927K, paused 3ms+2ms
06-14 06:37:45.107 32565 32567 D dalvikvm: GC_CONCURRENT freed 537K, 7% free 9380K/9991K, paused 2ms+2ms
06-14 06:37:45.197 32565 32567 D dalvikvm: GC_CONCURRENT freed 482K, 6% free 9409K/9991K, paused 1ms+3ms
06-14 06:37:45.279   142   368 I ActivityManager: Process android.process.media (pid 32491) has died.
06-14 06:37:45.298 32565 32567 D dalvikvm: GC_CONCURRENT freed 469K, 6% free 9447K/9991K, paused 1ms+21ms
06-14 06:37:45.396 32565 32567 D dalvikvm: GC_CONCURRENT freed 511K, 6% free 9469K/10055K, paused 1ms+2ms
06-14 06:37:45.458 32565 32565 D dalvikvm: GC_FOR_ALLOC freed 317K, 6% free 9475K/10055K, paused 19ms
06-14 06:37:45.564 32565 32567 D dalvikvm: GC_CONCURRENT freed 484K, 6% free 9563K/10119K, paused 2ms+3ms
06-14 06:37:45.677 32565 32567 D dalvikvm: GC_CONCURRENT freed 485K, 6% free 9625K/10183K, paused 2ms+2ms
06-14 06:37:45.806 32565 32567 D dalvikvm: GC_CONCURRENT freed 454K, 6% free 9718K/10247K, paused 2ms+2ms
06-14 06:37:45.935 32565 32567 D dalvikvm: GC_CONCURRENT freed 475K, 6% free 9759K/10311K, paused 1ms+3ms
06-14 06:37:46.009 32546 32548 D dalvikvm: GC_CONCURRENT freed 259K, 4% free 9735K/10119K, paused 1ms+14ms
06-14 06:37:46.060 32565 32567 D dalvikvm: GC_CONCURRENT freed 519K, 6% free 9777K/10375K, paused 1ms+2ms
06-14 06:37:46.103 32565 32565 D /Ln.java:220: 06:37:46.107 main Configuring Logging, minimum log level is INFO
06-14 06:37:46.134 32565 32565 D DocListDatabase: openHelper points on new database: DocList.db
06-14 06:37:46.134 32565 32565 D DocListDatabase: in openWriteDatabase
06-14 06:37:46.189 32565 32567 D dalvikvm: GC_CONCURRENT freed 462K, 6% free 9825K/10375K, paused 2ms+2ms
06-14 06:37:46.189 32565 32565 W ND      : Could not load Finalizer in its own class loader. Loading Finalizer in the current class loader instead. As a result, you will not be able to garbage collect this class loader. To support reclaiming this class loader, either resolve the underlying issue, or move Google Collections to your system class path.
06-14 06:37:46.189 32565 32565 W ND      : java.io.FileNotFoundException: com/google/inject/internal/Finalizer.class
06-14 06:37:46.189 32565 32565 W ND      : 	at NE.a(FinalizableReferenceQueue.java:269)
06-14 06:37:46.189 32565 32565 W ND      : 	at NE.a(FinalizableReferenceQueue.java:253)
06-14 06:37:46.189 32565 32565 W ND      : 	at ND.a(FinalizableReferenceQueue.java:175)
06-14 06:37:46.189 32565 32565 W ND      : 	at ND.<clinit>(FinalizableReferenceQueue.java:100)
06-14 06:37:46.189 32565 32565 W ND      : 	at OT.<clinit>(MapMaker.java:787)
06-14 06:37:46.189 32565 32565 W ND      : 	at Ph.<init>(MapMaker.java:946)
06-14 06:37:46.189 32565 32565 W ND      : 	at Pb.a(MapMaker.java:312)
06-14 06:37:46.189 32565 32565 W ND      : 	at OX.a(MapMaker.java:498)
06-14 06:37:46.189 32565 32565 W ND      : 	at OX.a(MapMaker.java:419)
06-14 06:37:46.189 32565 32565 W ND      : 	at Nb.get(CustomConcurrentHashMap.java:2029)
06-14 06:37:46.189 32565 32565 W ND      : 	at MM.a(BytecodeGen.java:149)
06-14 06:37:46.189 32565 32565 W ND      : 	at MM.a(BytecodeGen.java:132)
06-14 06:37:46.189 32565 32565 W ND      : 	at MX.a(ConstructionContext.java:80)
06-14 06:37:46.189 32565 32565 W ND      : 	at KG.a(ConstructorInjector.java:70)
06-14 06:37:46.189 32565 32565 W ND      : 	at KF.a(ConstructorBindingImpl.java:111)
06-14 06:37:46.189 32565 32565 W ND      : 	at LU.a(ProviderToInternalFactoryAdapter.java:45)
06-14 06:37:46.189 32565 32565 W ND      : 	at Li.a(InjectorImpl.java:811)
06-14 06:37:46.189 32565 32565 W ND      : 	at LT.a(ProviderToInternalFactoryAdapter.java:42)
06-14 06:37:46.189 32565 32565 W ND      : 	at Mc.a(Scopes.java:54)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lz.a(InternalFactoryToProviderAdapter.java:48)
06-14 06:37:46.189 32565 32565 W ND      : 	at KR.a(FactoryProxy.java:56)
06-14 06:37:46.189 32565 32565 W ND      : 	at Mi.a(SingleParameterInjector.java:42)
06-14 06:37:46.189 32565 32565 W ND      : 	at Mi.a(SingleParameterInjector.java:66)
06-14 06:37:46.189 32565 32565 W ND      : 	at KG.a(ConstructorInjector.java:84)
06-14 06:37:46.189 32565 32565 W ND      : 	at KF.a(ConstructorBindingImpl.java:111)
06-14 06:37:46.189 32565 32565 W ND      : 	at KR.a(FactoryProxy.java:56)
06-14 06:37:46.189 32565 32565 W ND      : 	at Mi.a(SingleParameterInjector.java:42)
06-14 06:37:46.189 32565 32565 W ND      : 	at Mi.a(SingleParameterInjector.java:66)
06-14 06:37:46.189 32565 32565 W ND      : 	at KG.a(ConstructorInjector.java:84)
06-14 06:37:46.189 32565 32565 W ND      : 	at KF.a(ConstructorBindingImpl.java:111)
06-14 06:37:46.189 32565 32565 W ND      : 	at LU.a(ProviderToInternalFactoryAdapter.java:45)
06-14 06:37:46.189 32565 32565 W ND      : 	at Li.a(InjectorImpl.java:811)
06-14 06:37:46.189 32565 32565 W ND      : 	at LT.a(ProviderToInternalFactoryAdapter.java:42)
06-14 06:37:46.189 32565 32565 W ND      : 	at Mc.a(Scopes.java:54)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lz.a(InternalFactoryToProviderAdapter.java:48)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lg.a(InjectorBuilder.java:200)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lg.a(InjectorBuilder.java:194)
06-14 06:37:46.189 32565 32565 W ND      : 	at Li.a(InjectorImpl.java:804)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lf.a(InjectorBuilder.java:194)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lf.b(InjectorBuilder.java:176)
06-14 06:37:46.189 32565 32565 W ND      : 	at Lf.a(InjectorBuilder.java:113)
06-14 06:37:46.189 32565 32565 W ND      : 	at KS.a(Guice.java:92)
06-14 06:37:46.189 32565 32565 W ND      : 	at roboguice.application.RoboApplication.b(RoboApplication.java:146)
06-14 06:37:46.189 32565 32565 W ND      : 	at roboguice.application.RoboApplication.a(RoboApplication.java:84)
06-14 06:37:46.189 32565 32565 W ND      : 	at com.google.android.apps.docs.GuiceContentProvider.a(GuiceContentProvider.java:36)
06-14 06:37:46.189 32565 32565 W ND      : 	at com.google.android.apps.docs.GuiceContentProvider.onCreate(GuiceContentProvider.java:27)
06-14 06:37:46.189 32565 32565 W ND      : 	at com.google.android.apps.docs.doclist.BaseSearchSuggestionProvider.onCreate(BaseSearchSuggestionProvider.java:88)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.content.ContentProvider.attachInfo(ContentProvider.java:944)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.app.ActivityThread.installProvider(ActivityThread.java:4237)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.app.ActivityThread.installContentProviders(ActivityThread.java:3992)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.app.ActivityThread.handleBindApplication(ActivityThread.java:3946)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.app.ActivityThread.access$1300(ActivityThread.java:123)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1185)
06-14 06:37:46.189 32565 32565 W ND      : 	at android.os.Handler.dispatchMessage(Handler.java:99)
