what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86_64",1348855750586
ws,sysinfo,,,"gtk",1348855750586
locale,sysinfo,,,"en_US",1348855750586
processors,sysinfo,,,"8",1348855750586
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1348855750586
java.runtime.version,sysinfo,,,"1.7.0_07-b30",1348855750586
java.specification.name,sysinfo,,,"Java Platform API Specification",1348855750586
java.specification.vendor,sysinfo,,,"Oracle Corporation",1348855750586
java.specification.version,sysinfo,,,"1.7",1348855750586
java.vendor,sysinfo,,,"Oracle Corporation",1348855750586
java.version,sysinfo,,,"1.7.0_07",1348855750586
java.vm.info,sysinfo,,,"mixed mode",1348855750586
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1348855750586
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348855750586
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1348855750586
java.vm.specification.version,sysinfo,,,"1.7",1348855750586
java.vm.vendor,sysinfo,,,"Oracle Corporation",1348855750586
java.vm.version,sysinfo,,,"23.2-b09",1348855750586
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1348855752981
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1348855753012
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1348855753061
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348855839161
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.203.v201109140236,"org.eclipse.wst.ws.service.policy.ui",1348855839184
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1348855839184
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1348855839190
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1348855839191
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1348855839218
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1348855839219
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1348855839269
started,bundle,org.eclipse.wst.server.core,1.1.208.v20111005_1734,"org.eclipse.wst.server.core",1348855846595
started,bundle,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui",1348855846605
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1348855846635
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1348855846638
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1348855846641
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.4.v201106210700,"org.eclipse.wst.common.emfworkbench.integration",1348855846643
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1348855846653
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1348855850073
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1348855850116
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1348855850157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855852535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855857086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855857255
opened,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348855890554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855907264
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348855907272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855947045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855951222
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1348855951407
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348855957166
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1348855958611
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348855969769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348855969892
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1348855978407
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1348855978413
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1348855978415
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1348855978435
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1348855978436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855983710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348855984089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348856007634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348856013202
