what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349102879763
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349102881816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349102886246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349102886672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349102892337
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349102895173
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1349102897408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349102898073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349102902064
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349102939095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349102970532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349102977203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349102985861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349103032182
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349103041136
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1349103043767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103044397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103045762
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103075955
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1349103084212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349103144570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349103160993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349103173617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349103175003
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349103176704
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1349103183758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103184360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103186511
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103225978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349103253025
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349103269724
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349103285485
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1349103287782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103288411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103293419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103318770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103519230
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103524533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349103528270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349103536406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349103562069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349103562628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349103564273
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349103566671
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1349103569180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103569790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103571115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103597733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349103599832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349103684534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1349103690950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1349103695191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349103699968
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1349103704478
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1349103707403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103708035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103709200
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103749276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103774399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349103778604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103782035
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103784512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103788944
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1349103798396
