what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348164114482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1348164210673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348164217501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348164279433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348164279832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348164286625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348164293796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348164294006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348164441948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348168071719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348168078052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348169005219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348169008637
error,log,,,"An internal error occurred during: ""Consume commands"".",1348244608586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348248202813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348248207490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348248211276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348248218620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348248219937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348256723766
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348256727051
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348256733982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348256734092
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348256734110
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348256767084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348256822302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348256861334
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348256870575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348256878095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348256884225
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348256899065
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348256948838
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348256976713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257029481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257029780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257055898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257056404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257057062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257057758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257058734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257101547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257101733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257116894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257117296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257119448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257119948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257119977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120550
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257120926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257121427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257121457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257121489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257121518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257121823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257121973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257129477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257130046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257130637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348257159772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348257163416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257165836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257327095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348257416490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257419076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257681317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257691977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257696930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257802368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257809346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257829376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348257938468
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348257961000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258007991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258040125
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348258053399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258125118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258377008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258387028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258425134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348258428654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258437834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258438048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258443096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258443275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258483881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258484152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258484318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258494974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258547539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258547848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1348258561792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1348258572348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348258604384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1348258613347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348258636064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1348258661950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348258666768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1348258689642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1348258690025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258706938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258707206
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1348258748195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258796218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258846134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348258852303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348258854075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258872206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258872389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348258890652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348258905786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348261105277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348261681598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348261739953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348261760769
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1348261762024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348261762071
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1348261903484
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1348261903485
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1348261903486
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1348261903495
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1348261903496
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1348261903499
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1348261903509
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1348261903514
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1348261903522
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1348261903523
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1348261903533
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1348261903533
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1348261903551
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1348261903552
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1348261903565
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1348261903573
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1348261903574
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1348261903584
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1348261903596
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1348261903597
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1348261903598
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1348261903599
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1348261903599
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1348261903600
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1348261903608
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1348261903611
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1348261903613
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1348261903614
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1348261903614
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1348261903618
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1348261903630
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1348261903651
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1348261903663
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1348261903663
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1348261903692
