04-16 18:07:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:07:27.980   291   291 I wpa_supplicant: wlan0: WPA: Key negotiation completed with d0:c2:82:66:6b:f1 [PTK=CCMP GTK=TKIP]
04-16 18:07:27.980   291   291 I wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED - Connection to d0:c2:82:66:6b:f1 completed (reauth) [id=2 id_str=]
04-16 18:07:28.039   974   976 D dalvikvm: GC_CONCURRENT freed 889K, 16% free 9248K/10887K, paused 2ms+3ms
04-16 18:07:28.046   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:07:28.046   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:07:28.050   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:07:28.050   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:07:36.496   145   201 D ConnectivityService: ConnectivityChange for WIFI: CONNECTED/CONNECTED
04-16 18:07:36.496   145   201 D ConnectivityService: Policy requires mobile teardown
04-16 18:07:36.503   974   974 I PhoneLab-WiFiReceiver: WiFi is connected!
04-16 18:07:36.507   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:07:36.511   974   974 I PhoneLab-UploadLogs: Transfering log files now
04-16 18:07:36.531   974   974 I PhoneLab-UploadLogs: No log files to transfer
04-16 18:07:36.531   974   974 I PhoneLab-Locks: wake lock released
04-16 18:07:36.539   974   974 I PhoneLab-UploadLogs: OnStartCommand
04-16 18:07:36.581   145   201 D ConnectivityService: ConnectivityChange for mobile: DISCONNECTED/DISCONNECTED
04-16 18:07:36.581   145   201 D ConnectivityService: Attempting to switch to WIFI
04-16 18:07:36.581   145   201 D ConnectivityService: Attempting to switch to WIMAX
04-16 18:07:36.581   145   201 D ConnectivityService: Attempting to switch to BLUETOOTH_TETHER
04-16 18:07:36.593   145   201 D NetUtils: android_net_utils_resetConnections in env=0xfbf428 clazz=0xf300001 iface=rmnet0 mask=0x3
04-16 18:07:36.593   145   201 D ConnectivityService: resetConnections(rmnet0, 3)
04-16 18:07:36.609   145   196 W NetworkStats: dropping UID delta from unknown iface: iface=wlan0 uid=0 set=DEFAULT tag=0x0 rxBytes=0 rxPackets=0 txBytes=328 txPackets=5 operations=0
04-16 18:07:36.621   270 24486 W Smack/Packet: notify conn break (IOEx), close connection
04-16 18:07:36.703   215   217 D dalvikvm: GC_CONCURRENT freed 437K, 16% free 9828K/11591K, paused 2ms+6ms
04-16 18:07:36.800   215   217 D dalvikvm: GC_CONCURRENT freed 580K, 17% free 9736K/11591K, paused 1ms+2ms
04-16 18:07:36.808   270 24486 I qtaguid : Failed write_ctrl(u 68) res=-1 errno=22
04-16 18:07:36.828   270 24486 I qtaguid : Untagging socket 68 failed errno=-22
04-16 18:07:36.828   270 24486 W NetworkManagementSocketTagger: untagSocket(68) failed with errno -22
04-16 18:07:36.828   145   201 D ConnectivityService: handleInetConditionChange: net=0 != default=1 - ignore
04-16 18:07:36.937   270   272 D dalvikvm: GC_CONCURRENT freed 449K, 9% free 10419K/11335K, paused 8ms+2ms
04-16 18:07:39.601   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:07:39.648   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:07:39.656   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:07:39.664   270   270 I GTalkService/c: [AndroidEndpoint@1094414800] connect: acct=1000001, state=CONNECTING
04-16 18:07:39.667   270   270 I GTalkService/c: [GTalkConnection@1093894440] connect: acct=1, state=CONNECTING
04-16 18:07:39.699 25176 25176 I MediaUploader: No need to wake up
04-16 18:07:39.738  1081  1096 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
04-16 18:07:39.753 25176 25176 I MediaUploader: No need to wake up
04-16 18:07:39.757  1081  1096 D PicasaSyncManager: background data: true
04-16 18:07:39.843 25176 25176 I MediaUploader: No need to wake up
04-16 18:07:39.898  1081  1096 D UploadsManager: collect new photo: MediaTracker:steven.y.ko@gmail.com,trackNew:photo-external,331:photo-phoneStorage,-1:video-external,202:video-phoneStorage,-1
04-16 18:07:39.902   306   311 D dalvikvm: GC_CONCURRENT freed 400K, 7% free 9450K/10119K, paused 1ms+6ms
04-16 18:07:39.925  1081  1096 D UploadsManager: collect new video: MediaTracker:steven.y.ko@gmail.com,trackNew:photo-external,331:photo-phoneStorage,-1:video-external,202:video-phoneStorage,-1
04-16 18:07:39.945  1081  1096 D PicasaSyncManager: reject MetadataSyncTask (steven.y.ko@gmail.com) because downsync is disabled
04-16 18:07:39.953  1081  1096 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
04-16 18:07:39.953  1081  1096 D PicasaSyncManager: background data: true
04-16 18:07:41.546   270   272 D dalvikvm: GC_CONCURRENT freed 358K, 8% free 10453K/11335K, paused 14ms+3ms
04-16 18:07:42.378   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:07:42.441   145   201 D ConnectivityService: handleInetConditionHoldEnd: net=1, condition=100, published condition=0
04-16 18:07:42.468   145   301 D dalvikvm: JIT code cache reset in 4 ms (1048472 bytes 12/0)
04-16 18:07:42.480   145   301 D dalvikvm: GC_EXPLICIT freed 1292K, 16% free 14815K/17479K, paused 10ms+11ms
04-16 18:07:42.496   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 18:07:42.562   974   976 D dalvikvm: GC_CONCURRENT freed 469K, 15% free 9283K/10887K, paused 2ms+9ms
04-16 18:07:42.566   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 18:07:42.566   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 18:07:42.593   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 18:07:42.593   974   974 I PhoneLab-Locks: wake lock released
04-16 18:07:42.597   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 18:07:42.597   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:07:42.609   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:07:42.613   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 18:07:42.613   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:07:42.621   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 49
04-16 18:07:42.621   974   974 I PhoneLab-Locks: wake lock released
04-16 18:07:42.621   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 18:07:42.621   974   974 I PhoneLab-Locks: wake lock released
04-16 18:07:42.820   145   162 I ActivityManager: Start proc com.google.android.talk for broadcast com.google.android.talk/.ConnectionStateOnlineReceiver: pid=25421 uid=10043 gids={3003, 1015, 1006, 3002}
04-16 18:07:42.972 25421 25421 I ActivityThread: Pub com.google.android.talk.SuggestionProvider: com.google.android.talk.SuggestionsProvider
04-16 18:07:43.226 25421 25424 D dalvikvm: GC_CONCURRENT freed 172K, 4% free 9304K/9607K, paused 39ms+2ms
04-16 18:07:43.238 25421 25421 D vclib:CallStateClient: startListening
04-16 18:07:43.296   145   301 I ActivityManager: No longer want com.google.android.apps.googlevoice (pid 25146): hidden #16
04-16 18:07:43.328   145   343 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.googlevoice/.UpdateService in 5000ms
04-16 18:07:43.328   145   343 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.googlevoice/.CallLogService in 14999ms
04-16 18:07:44.374   270   272 D dalvikvm: GC_CONCURRENT freed 356K, 8% free 10498K/11335K, paused 2ms+12ms
04-16 18:07:48.374   145   162 I ActivityManager: Start proc com.google.android.apps.googlevoice for service com.google.android.apps.googlevoice/.UpdateService: pid=25445 uid=10054 gids={3003, 1015}
04-16 18:07:48.581 25445 25448 D dalvikvm: GC_CONCURRENT freed 236K, 4% free 9297K/9607K, paused 16ms+4ms
04-16 18:07:48.988 25445 25448 D dalvikvm: GC_CONCURRENT freed 437K, 6% free 9415K/9927K, paused 2ms+2ms
04-16 18:07:48.992 25445 25454 W CursorWrapperInner: Cursor finalized without prior close()
04-16 18:07:48.992 25445 25454 W CursorWrapperInner: Cursor finalized without prior close()
04-16 18:07:49.132   473   476 D dalvikvm: GC_CONCURRENT freed 338K, 11% free 9956K/11079K, paused 2ms+4ms
04-16 18:09:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:09:28.019   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:09:28.019   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:09:28.019   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:09:28.019   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:11:27.941   974  1149 I PhoneLab-: Service Running
04-16 18:11:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:11:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:11:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:11:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:12:42.613   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:12:42.636   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 18:12:42.679   974   976 D dalvikvm: GC_CONCURRENT freed 546K, 16% free 9248K/10887K, paused 1ms+3ms
04-16 18:12:42.695   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 18:12:42.695   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 18:12:42.706   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 18:12:42.706   974   974 I PhoneLab-Locks: wake lock released
04-16 18:12:42.710   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 18:12:42.710   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:12:42.714   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:12:42.714   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 18:12:42.714   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:12:42.742   974   974 D dalvikvm: GC_EXPLICIT freed 265K, 16% free 9191K/10887K, paused 2ms+2ms
04-16 18:12:42.746   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 51
04-16 18:12:42.746   974   974 I PhoneLab-Locks: wake lock released
04-16 18:12:42.746   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -96 asu: 9
04-16 18:12:42.746   974   974 I PhoneLab-Locks: wake lock released
04-16 18:13:27.941   974  1149 I PhoneLab-: Service Running
04-16 18:13:27.999   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:13:27.999   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:13:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:13:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:15:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:15:27.999   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:15:27.999   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:15:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:15:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:17:00.007   145   162 I ActivityManager: No longer want com.android.browser (pid 25207): hidden #16
04-16 18:17:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:17:27.999   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:17:27.999   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:17:27.999   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:17:27.999   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:17:42.730   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:17:42.757   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 18:17:42.804   974   976 D dalvikvm: GC_CONCURRENT freed 438K, 15% free 9264K/10887K, paused 1ms+3ms
04-16 18:17:42.812   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 18:17:42.812   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 18:17:42.828   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 18:17:42.828   974   974 I PhoneLab-Locks: wake lock released
04-16 18:17:42.831   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 18:17:42.831   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:17:42.831   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:17:42.835   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 18:17:42.835   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:17:42.843   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 55
04-16 18:17:42.843   974   974 I PhoneLab-Locks: wake lock released
04-16 18:17:42.843   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 18:17:42.843   974   974 I PhoneLab-Locks: wake lock released
04-16 18:18:11.796   145   201 D ConnectivityService: ConnectivityChange for WIMAX: DISCONNECTED/SCANNING
04-16 18:18:11.800   145   201 D ConnectivityService: Attempting to switch to mobile
04-16 18:18:11.800   145   201 D ConnectivityService: Attempting to switch to WIFI
04-16 18:18:11.800   145   201 D ConnectivityService: Attempting to switch to BLUETOOTH_TETHER
04-16 18:18:11.949   145   147 D dalvikvm: GC_CONCURRENT freed 1388K, 15% free 14878K/17479K, paused 3ms+7ms
04-16 18:18:14.824   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:18:14.863   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:18:14.925   270   270 D dalvikvm: GC_EXPLICIT freed 394K, 9% free 10426K/11335K, paused 2ms+3ms
04-16 18:18:14.925 25176 25176 I MediaUploader: No need to wake up
04-16 18:18:14.984 25176 25176 I MediaUploader: No need to wake up
04-16 18:18:15.015  1081  1096 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
04-16 18:18:15.015  1081  1096 D PicasaSyncManager: background data: true
04-16 18:18:15.019  1081  1096 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
04-16 18:18:15.019  1081  1096 D PicasaSyncManager: background data: true
04-16 18:18:15.378   145   201 D ConnectivityService: handleInetConditionHoldEnd: net=1, condition=100, published condition=100
04-16 18:18:19.562   145   201 D ConnectivityService: ConnectivityChange for mobile: CONNECTED/CONNECTED
04-16 18:18:19.593   145   201 D NetUtils: android_net_utils_resetConnections in env=0xfbf428 clazz=0x2b200001 iface=rmnet0 mask=0x3
04-16 18:18:19.593   145   201 D ConnectivityService: ConnectivityChange for mobile: DISCONNECTED/DISCONNECTED
04-16 18:18:19.593   145   201 D ConnectivityService: Attempting to switch to WIFI
04-16 18:18:19.593   145   201 D ConnectivityService: Attempting to switch to WIMAX
04-16 18:18:19.593   145   201 D ConnectivityService: Attempting to switch to BLUETOOTH_TETHER
04-16 18:18:19.593   145   201 D ConnectivityService: resetConnections(rmnet0, 3)
04-16 18:18:22.628   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:18:22.652   145   205 D Tethering: MasterInitialState.processMessage what=3
04-16 18:18:22.687 25176 25176 I MediaUploader: No need to wake up
04-16 18:18:22.746  1081  1096 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
04-16 18:18:22.746  1081  1096 D PicasaSyncManager: background data: true
04-16 18:18:22.757 25176 25176 I MediaUploader: No need to wake up
04-16 18:18:22.789  1081  1096 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
04-16 18:18:22.789  1081  1096 D PicasaSyncManager: background data: true
04-16 18:18:22.867   306   311 D dalvikvm: GC_CONCURRENT freed 414K, 7% free 9433K/10119K, paused 2ms+4ms
04-16 18:18:23.175   145   201 D ConnectivityService: handleInetConditionHoldEnd: net=1, condition=100, published condition=100
04-16 18:19:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:19:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:19:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:19:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:19:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:19:42.703   145   147 D dalvikvm: GC_CONCURRENT freed 1392K, 16% free 14830K/17479K, paused 6ms+5ms
04-16 18:20:21.984   291   291 I wpa_supplicant: wlan0: WPA: Group rekeying completed with d0:c2:82:66:6b:f1 [GTK=TKIP]
04-16 18:21:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:21:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:21:27.992   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:21:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:21:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:22:42.851   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:22:42.878   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 18:22:42.929   974   976 D dalvikvm: GC_CONCURRENT freed 522K, 16% free 9253K/10887K, paused 2ms+5ms
04-16 18:22:42.945   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 18:22:42.949   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 18:22:42.956   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 18:22:42.956   974   974 I PhoneLab-Locks: wake lock released
04-16 18:22:42.960   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 18:22:42.960   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:22:42.960   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:22:42.964   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 18:22:42.964   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:22:42.972   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 58
04-16 18:22:42.972   974   974 I PhoneLab-Locks: wake lock released
04-16 18:22:42.972   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 18:22:42.972   974   974 I PhoneLab-Locks: wake lock released
04-16 18:23:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:23:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:23:27.996   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:23:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:23:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:24:26.585   145  6877 D dalvikvm: GC_EXPLICIT freed 305K, 16% free 14787K/17479K, paused 3ms+6ms
04-16 18:24:26.968   764 25512 W Gmail   : Successful index run, cancel next scheduled index run
04-16 18:25:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:25:28.023   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:25:28.023   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:25:28.023   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:25:28.023   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:25:28.027   974   976 D dalvikvm: GC_CONCURRENT freed 447K, 16% free 9214K/10887K, paused 1ms+3ms
04-16 18:27:27.941   974  1149 I PhoneLab-: Service Running
04-16 18:27:28.011   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:27:28.011   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:27:28.011   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:27:28.011   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:27:42.976   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:27:43.007   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 18:27:43.066   974   976 D dalvikvm: GC_CONCURRENT freed 403K, 15% free 9312K/10887K, paused 2ms+4ms
04-16 18:27:43.070   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 18:27:43.070   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 18:27:43.085   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 18:27:43.085   974   974 I PhoneLab-Locks: wake lock released
04-16 18:27:43.085   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 18:27:43.085   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:27:43.089   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:27:43.093   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 18:27:43.093   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:27:43.097   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 61
04-16 18:27:43.097   974   974 I PhoneLab-Locks: wake lock released
04-16 18:27:43.097   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -96 asu: 9
04-16 18:27:43.097   974   974 I PhoneLab-Locks: wake lock released
04-16 18:29:27.941   974  1149 I PhoneLab-: Service Running
04-16 18:29:28.011   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:29:28.011   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:29:28.011   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:29:28.011   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:30:00.054  1058  1060 D dalvikvm: GC_CONCURRENT freed 422K, 13% free 10579K/12039K, paused 2ms+52ms
04-16 18:30:47.980   270  1041 I EventLogService: Aggregate from 1334613647891 (log), 1334613647891 (data)
04-16 18:31:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:31:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:31:27.996   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:31:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:31:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:31:31.335   764 25548 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480445, normalSync: true
04-16 18:31:33.066   764   766 D dalvikvm: GC_CONCURRENT freed 354K, 13% free 10550K/12039K, paused 15ms+3ms
04-16 18:31:33.312   764 25548 D dalvikvm: GC_EXPLICIT freed 293K, 13% free 10493K/12039K, paused 2ms+3ms
04-16 18:31:33.316   764 25548 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480480, normalSync: true
04-16 18:31:33.980   764 25548 D dalvikvm: GC_EXPLICIT freed 246K, 13% free 10514K/12039K, paused 2ms+4ms
04-16 18:31:33.984   764 25548 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480481, normalSync: true
04-16 18:31:33.996   764 25548 W Gmail   : Scheduling index for 300000 ms from now
04-16 18:31:34.039   764 25548 I Gmail   : Sending notification intent: Intent { act=android.intent.action.PROVIDER_CHANGED dat=content://gmail-ls/unread/^i (has extras) }
04-16 18:32:43.105   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:32:43.124   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 18:32:43.167   974   976 D dalvikvm: GC_CONCURRENT freed 567K, 15% free 9256K/10887K, paused 2ms+3ms
04-16 18:32:43.183   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 18:32:43.183   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 18:32:43.195   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 18:32:43.195   974   974 I PhoneLab-Locks: wake lock released
04-16 18:32:43.195   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 18:32:43.195   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:32:43.199   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:32:43.203   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 18:32:43.203   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:32:43.206   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 64
04-16 18:32:43.206   974   974 I PhoneLab-Locks: wake lock released
04-16 18:32:43.210   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 18:32:43.210   974   974 I PhoneLab-Locks: wake lock released
04-16 18:33:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:33:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:33:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:33:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:33:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:34:51.956   974   974 I PhoneLab-Locks: wake lock acquired
04-16 18:34:51.980   974 25558 I PhoneLab-PeriodicCheckService: User info is synched
04-16 18:34:51.980   974 25558 I PhoneLab-PeriodicCheckService: Logger Service is running
04-16 18:34:51.984   974 25558 I PhoneLab-Locks: wake lock acquired
04-16 18:34:51.984   974   974 I PhoneLab-UploadLogs: Transfering log files now
04-16 18:34:51.984   974   974 I PhoneLab-UploadLogs: No log files to transfer
04-16 18:34:51.984   974   974 I PhoneLab-Locks: wake lock released
04-16 18:34:51.988   974   974 I PhoneLab-UploadLogs: OnStartCommand
04-16 18:34:51.988   974 25558 I PhoneLab-PeriodicCheckService: Rescheduling periodic checking...
04-16 18:34:51.988   974 25558 I PhoneLab-Locks: wake lock released
04-16 18:35:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:35:28.007   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:35:28.007   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:35:28.007   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:35:28.007   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 18:36:32.035   215   217 D dalvikvm: GC_CONCURRENT freed 479K, 17% free 9640K/11591K, paused 1ms+2ms
04-16 18:37:27.945   974  1149 I PhoneLab-: Service Running
04-16 18:37:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 18:37:27.996   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 18:37:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 18:37:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
