06-16 18:52:39.863   142   404 D BluetoothEventLoop: Property Changed: UUIDs : 8
06-16 18:52:39.863   142   404 D BluetoothEventLoop: Property Changed: UUIDs : 9
06-16 18:52:39.867   366   366 I RegisteredComponentCache: ComponentInfo: ResolveInfo{41373990 com.android.apps.tag.TagViewer p=0 o=0 m=0x108000}, techs: android.nfc.tech.Ndef, 
06-16 18:52:39.886   142   404 D BluetoothEventLoop: Property Changed: Pairable : false
06-16 18:52:39.886   142   404 D BluetoothEventLoop: Property Changed: Powered : false
06-16 18:52:39.886   142   186 D BluetoothAdapterStateMachine: WarmUp process message: 54
06-16 18:52:39.898   386   386 I ActivityThread: Pub com.android.launcher2.settings: com.android.launcher2.LauncherProvider
06-16 18:52:39.925   142   404 D BluetoothEventLoop: Property Changed: UUIDs : 10
06-16 18:52:39.925   142   186 D BluetoothAdapterStateMachine: WarmUp process message: 51
06-16 18:52:39.945   351   351 I ActivityThread: Pub sms: com.android.providers.telephony.SmsProvider
06-16 18:52:39.980   351   351 I ActivityThread: Pub mms-sms: com.android.providers.telephony.MmsSmsProvider
06-16 18:52:40.000   351   351 I ActivityThread: Pub icc: com.android.phone.IccProvider
06-16 18:52:40.003   351   351 I ActivityThread: Pub mms: com.android.providers.telephony.MmsProvider
06-16 18:52:40.109   366   366 I NfceeAccess: read 3 signature(s) for NFCEE access
06-16 18:52:40.148   366   369 D dalvikvm: GC_CONCURRENT freed 320K, 5% free 9166K/9607K, paused 14ms+10ms
06-16 18:52:40.167   329   333 D dalvikvm: GC_CONCURRENT freed 184K, 3% free 9347K/9607K, paused 2ms+3ms
06-16 18:52:40.210   310   310 I wpa_supplicant: rfkill: Cannot open RFKILL control device
06-16 18:52:40.257   329   413 E ActivityThread: Failed to find provider info for com.android.inputmethod.latin.dictionarypack
06-16 18:52:40.261   329   413 E BinaryDictionaryGetter: Could not find a dictionary pack
06-16 18:52:40.289   142   360 D SyncManager: setSyncAutomatically: , provider subscribedfeeds -> true
06-16 18:52:40.289   142   360 D SyncManager: setSyncAutomatically: already set to true, doing nothing
06-16 18:52:40.351   142   154 I ActivityManager: Start proc android.process.acore for content provider com.android.providers.userdictionary/.UserDictionaryProvider: pid=420 uid=10000 gids={3003, 1015}
06-16 18:52:40.378   386   388 D dalvikvm: GC_CONCURRENT freed 254K, 4% free 9183K/9543K, paused 2ms+23ms
06-16 18:52:40.437   366   426 D NfcService: checking on firmware download
06-16 18:52:40.441   366   426 D NfcService: NFC is on. Doing normal stuff
06-16 18:52:40.441   366   426 I NfcService: Enabling NFC
06-16 18:52:40.457   142   196 E WifiConfigStore: Missing id while parsing configuration
06-16 18:52:40.457   142   196 E WifiConfigStore: Missing id while parsing configuration
06-16 18:52:40.460   142   159 I ActivityManager: Start proc com.android.settings for broadcast com.android.settings/.widget.SettingsAppWidgetProvider: pid=437 uid=1000 gids={1015, 3002, 3001, 3003, 3007}
06-16 18:52:40.468   351   354 D dalvikvm: GC_CONCURRENT freed 285K, 5% free 9197K/9607K, paused 3ms+11ms
06-16 18:52:40.500   366   426 D NFC JNI : Start Initialization
06-16 18:52:40.574   420   420 I ActivityThread: Pub call_log: com.android.providers.contacts.CallLogProvider
06-16 18:52:40.625   142   385 I ActivityManager: Start proc com.android.smspush for service com.android.smspush/.WapPushManager: pid=452 uid=10053 gids={}
06-16 18:52:40.695   420   420 I ActivityThread: Pub com.android.voicemail: com.android.providers.contacts.VoicemailContentProvider
06-16 18:52:40.710   420   420 I ActivityThread: Pub user_dictionary: com.android.providers.userdictionary.UserDictionaryProvider
06-16 18:52:40.714   420   420 I ActivityThread: Pub com.android.social: com.android.providers.contacts.SocialProvider
06-16 18:52:40.714   420   420 I ActivityThread: Pub applications: com.android.providers.applications.ApplicationsProvider
06-16 18:52:40.765   366   426 D NFC JNI : NFC capabilities: HAL = 8150100, FW = a76d0c, HW = 620003, Model = 0, HCI = 1, Full_FW = 109, Rev = 12, FW Update Info = 0
06-16 18:52:40.820   351   351 D CAT     : CatService: Running CAT service. STK app installed:false
06-16 18:52:40.820   351   351 D CAT     : CatService: NEW sInstance
06-16 18:52:40.894   310   310 I wpa_supplicant: wlan0: Trying to associate with c4:3d:c7:4d:c6:aa (SSID='electricity_cut' freq=2412 MHz)
06-16 18:52:40.917   310   310 I wpa_supplicant: wlan0: Associated with c4:3d:c7:4d:c6:aa
06-16 18:52:40.945   310   310 I wpa_supplicant: wlan0: WPA: Key negotiation completed with c4:3d:c7:4d:c6:aa [PTK=TKIP GTK=TKIP]
06-16 18:52:40.945   310   310 I wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED - Connection to c4:3d:c7:4d:c6:aa completed (auth) [id=4 id_str=]
06-16 18:52:40.980   366   426 D NFC JNI : phLibNfc_SE_GetSecureElementList()
06-16 18:52:40.980   366   426 D NFC JNI : 
06-16 18:52:40.980   366   426 D NFC JNI : > Number of Secure Element(s) : 1
06-16 18:52:40.980   366   426 D NFC JNI : phLibNfc_SE_GetSecureElementList(): SMX detected, handle=0xabcdef
06-16 18:52:40.980   366   426 D NFC JNI : phLibNfc_SE_SetMode() returned 0x000d[NFCSTATUS_PENDING]
06-16 18:52:41.007   366   426 I NFC JNI : NFC Initialized
06-16 18:52:41.007   437   437 D LocalBluetoothProfileManager: LocalBluetoothProfileManager construction complete
06-16 18:52:41.015   366   426 D NdefPushServer: start, thread = null
06-16 18:52:41.015   366   426 D NdefPushServer: starting new server thread
06-16 18:52:41.027   366   478 D NdefPushServer: about create LLCP service socket
06-16 18:52:41.027   366   478 D NdefPushServer: created LLCP service socket
06-16 18:52:41.027   366   478 D NdefPushServer: about to accept
06-16 18:52:41.031   366   426 D NfcService: NFC-EE OFF
06-16 18:52:41.039   366   426 D NfcService: NFC-C OFF
06-16 18:52:41.105   351   354 D dalvikvm: GC_CONCURRENT freed 292K, 5% free 9332K/9735K, paused 2ms+5ms
06-16 18:52:41.152   142   309 I ActivityManager: Start proc edu.buffalo.cse.phonelab.phonelabservices for broadcast edu.buffalo.cse.phonelab.phonelabservices/edu.buffalo.cse.phonelab.receivers.WiFiReceiver: pid=483 uid=10038 gids={3003, 1015, 1007, 2001}
06-16 18:52:41.175   420   420 I ActivityThread: Pub contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
06-16 18:52:41.222   351   351 D MccTable: updateMccMncConfiguration: mcc=310, mnc=120
06-16 18:52:41.222   351   351 D MccTable: locale set to en_us
06-16 18:52:41.226   351   351 D MccTable: WIFI_COUNTRY_CODE set to us
06-16 18:52:41.226   142   142 I WifiService: WifiService trying to set country code to us with persist set to true
06-16 18:52:41.230   142   434 I ActivityManager: Config changed: {1.0 310mcc120mnc en_US layoutdir=0 sw320dp w320dp h508dp nrml long port finger -keyb/v/h -nav/h s.4}
06-16 18:52:41.312   351   351 D CallManager: registerPhone(CDMA Handler (com.android.internal.telephony.PhoneProxy) {41394e28})
06-16 18:52:41.406   351   351 D Bluetooth HS/HF: CDMA call state: IDLE prev state:IDLE
06-16 18:52:41.429   420   423 D dalvikvm: GC_CONCURRENT freed 347K, 5% free 9188K/9607K, paused 1ms+9ms
06-16 18:52:41.464   212   214 D dalvikvm: GC_CONCURRENT freed 142K, 3% free 9597K/9863K, paused 2ms+47ms
06-16 18:52:41.535   142   434 W ActivityManager: Unable to start service Intent { act=com.android.ussd.IExtendedNetworkService }: not found
06-16 18:52:41.566   351   351 D OtaUtils: CdmaOtaConfigData constructor!
06-16 18:52:41.566   351   351 D OtaUtils: CdmaOtaInCallScreenState: constructor init to UNDEFINED
06-16 18:52:41.710   386   388 D dalvikvm: GC_CONCURRENT freed 99K, 3% free 9530K/9735K, paused 3ms+9ms
06-16 18:52:41.941   142   144 D dalvikvm: GC_CONCURRENT freed 831K, 7% free 13628K/14535K, paused 7ms+15ms
06-16 18:52:41.949   142   161 W ProcessStats: Skipping unknown process pid 501
06-16 18:52:41.968   142   161 W ProcessStats: Skipping unknown process pid 502
06-16 18:52:42.121   142   196 D DhcpInfoInternal: makeLinkProperties with empty dns2!
06-16 18:52:42.121   142   196 D DhcpInfoInternal: makeLinkProperties with empty dns2!
06-16 18:52:42.144   142   360 D dalvikvm: GC_EXPLICIT freed 493K, 8% free 13472K/14535K, paused 2ms+7ms
06-16 18:52:42.222   483   483 I PhoneLab-WiFiReceiver: Wi-Fi is connected!
06-16 18:52:42.246   483   483 I PhoneLab-WiFiReceiver: SSID: electricity_cut BSSID: c4:3d:c7:4d:c6:aa RSSI: -85 LinkSpeed: 54
06-16 18:52:42.339   483   483 I PhoneLab-Locks: wake lock acquired
06-16 18:52:42.343   142   153 I SearchManagerService: Building list of searchable activities
06-16 18:52:42.421   142   434 I ActivityManager: Start proc com.google.android.partnersetup for broadcast com.google.android.partnersetup/.PhoneStateReceiver: pid=548 uid=10022 gids={3003}
06-16 18:52:42.519   483   483 I PhoneLab-UploadLogs: Transfering log files now
06-16 18:52:42.523   483   483 I PhoneLab-UploadLogs: No log files to transfer
06-16 18:52:42.523   483   483 I PhoneLab-Locks: wake lock released
06-16 18:52:42.535   483   483 I PhoneLab-UploadLogs: OnStartCommand
06-16 18:52:42.621   548   548 I ActivityThread: Pub com.google.android.partnersetup.rlzprovider: com.google.android.partnersetup.RlzProvider
06-16 18:52:42.652   548   548 I ActivityThread: Pub com.google.android.partnersetup.rlzappprovider: com.google.android.partnersetup.RlzAppProvider
06-16 18:52:42.730   351   351 D Bluetooth HSHFP: Starting BluetoothHeadsetService
06-16 18:52:42.820   351   351 D CAT     : CatService: SIM ready. Reporting STK service running now...
06-16 18:52:42.886   386   388 D dalvikvm: GC_CONCURRENT freed 240K, 4% free 9801K/10119K, paused 4ms+4ms
06-16 18:52:43.128   142   563 I AudioService:  AudioFocus  requestAudioFocus() from android.media.AudioManager@41630b28
06-16 18:52:43.171    81   125 D AudioHardware: AudioHardware pcm playback is exiting standby.
06-16 18:52:43.171    81   125 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
06-16 18:52:43.285   351   351 V SipBroadcastReceiver: start auto registration
06-16 18:52:43.355   351   354 D dalvikvm: GC_CONCURRENT freed 371K, 5% free 9422K/9863K, paused 2ms+5ms
06-16 18:52:43.402   386   388 D dalvikvm: GC_CONCURRENT freed 412K, 5% free 9959K/10439K, paused 2ms+10ms
06-16 18:52:43.480   212   212 D dalvikvm: GC_FOR_ALLOC freed 226K, 4% free 9656K/10055K, paused 82ms
06-16 18:52:43.574   386   386 D Launcher.Model: Reload apps on config change. curr_mcc:310 prevmcc:0
06-16 18:52:43.640   386   386 D libEGL  : loaded /system/lib/egl/libGLES_android.so
06-16 18:52:43.660   386   386 D libEGL  : loaded /vendor/lib/egl/libEGL_POWERVR_SGX540_120.so
06-16 18:52:43.664   386   386 D libEGL  : loaded /vendor/lib/egl/libGLESv1_CM_POWERVR_SGX540_120.so
06-16 18:52:43.667   386   386 D libEGL  : loaded /vendor/lib/egl/libGLESv2_POWERVR_SGX540_120.so
06-16 18:52:43.699   142   434 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
06-16 18:52:43.707   351   351 D SystemClock: Setting time of day to sec=1339887165
06-16 18:52:45.452   142   159 I ActivityManager: Start proc com.android.calendar for broadcast com.android.calendar/.widget.CalendarAppWidgetService$CalendarFactory: pid=573 uid=10005 gids={3003}
06-16 18:52:45.628   386   388 D dalvikvm: GC_CONCURRENT freed 527K, 7% free 9911K/10567K, paused 4ms+9ms
06-16 18:52:45.647   573   573 I ActivityThread: Pub com.android.calendar.CalendarRecentSuggestionsProvider: com.android.calendar.CalendarRecentSuggestionsProvider
06-16 18:52:45.725   386   386 D OpenGLRenderer: Enabling debug mode 0
06-16 18:52:45.796   142   436 I ActivityManager: Start proc com.android.deskclock for broadcast com.android.deskclock/.AlarmInitReceiver: pid=590 uid=10011 gids={}
06-16 18:52:45.944   590   590 I ActivityThread: Pub com.android.deskclock: com.android.deskclock.AlarmProvider
06-16 18:52:45.964   386   388 D dalvikvm: GC_CONCURRENT freed 212K, 4% free 10210K/10567K, paused 2ms+13ms
06-16 18:52:46.038   142   436 I ActivityManager: Start proc com.android.providers.calendar for content provider com.android.providers.calendar/.CalendarProvider2: pid=603 uid=10006 gids={3003, 1015}
06-16 18:52:46.229   603   603 I ActivityThread: Pub com.android.calendar: com.android.providers.calendar.CalendarProvider2
06-16 18:52:46.385   298   301 D dalvikvm: GC_CONCURRENT freed 529K, 7% free 9203K/9799K, paused 2ms+15ms
06-16 18:52:46.424   386   388 D dalvikvm: GC_CONCURRENT freed 308K, 4% free 10447K/10823K, paused 1ms+31ms
06-16 18:52:46.549   142   144 D dalvikvm: GC_CONCURRENT freed 610K, 5% free 13888K/14599K, paused 5ms+8ms
06-16 18:52:46.659   590   609 V AlarmClock: AlarmInitReceiver finished
06-16 18:52:46.663   142   436 I ActivityManager: Start proc com.android.contacts for broadcast com.android.contacts/.calllog.CallLogReceiver: pid=626 uid=10000 gids={3003, 1015}
06-16 18:52:46.757   386   388 D dalvikvm: GC_CONCURRENT freed 250K, 4% free 10739K/11079K, paused 2ms+7ms
06-16 18:52:46.760   142   563 I AudioService:  AudioFocus  abandonAudioFocus() from android.media.AudioManager@41630b28
06-16 18:52:46.909   351   351 V OtaStartupReceiver: onReceive: intent action=android.intent.action.BOOT_COMPLETED  mOtaspMode=-1
06-16 18:52:46.909   351   351 D OtaStartupReceiver: Register our PhoneStateListener
06-16 18:52:46.909   351   351 V OtaStartupReceiver: resolvInfo = null, provisioned = true, runningSetupWizard = true
06-16 18:52:46.909   351   351 D OtaStartupReceiver: call OtaUtils.maybeDoOtaCall
06-16 18:52:46.909   351   351 D OtaUtils: phoneNeedsActivation is set to false
06-16 18:52:46.909   351   351 D OtaUtils: otaShowActivationScreen: 1
06-16 18:52:46.909   351   351 D OtaUtils: maybeDoOtaCall: voice capable; activation NOT started.
06-16 18:52:46.909   351   351 V OtaStartupReceiver: onOtaspChanged: mOtaspMode=3
06-16 18:52:46.983   351   351 I SprintMenu: Boot completed intent received
06-16 18:52:47.003   142   436 I ActivityManager: Start proc com.android.sprintmenu for service com.android.sprintmenu/.HiddenPhoneService: pid=643 uid=1001 gids={3002, 3001, 3003, 1015}
06-16 18:52:47.007   351   351 I SprintMenu: getoemdata()
06-16 18:52:47.010   351   351 I SprintMenu: Inside Handlemessage
06-16 18:52:47.010   351   351 I SprintMenu: Verify response incoming!!,Get data Done
06-16 18:52:47.010   351   351 I SprintMenu: : Mode_Off
06-16 18:52:47.010   351   351 I SprintMenu: Inside Hiddenmenu handlemsg ,selectedmode = -1
06-16 18:52:47.010   351   351 I SprintMenu: Inside Hiddenmenu handlemsg, sysprop = -1
06-16 18:52:47.026   351   351 D SynmlBootReceiver: SynmlBootReceiver  onReceive = Intent { act=android.intent.action.BOOT_COMPLETED flg=0x10 cmp=com.samsung.update/.SyncmlBootReceiver }
06-16 18:52:47.026   351   351 D SynmlBootReceiver: SynmlBootReceiver  onReceive action = android.intent.action.BOOT_COMPLETED
06-16 18:52:47.026   351   351 D SynmlBootReceiver: BOOT_COMPLETED 
06-16 18:52:47.026   351   351 I SynmlBootReceiver:  san_service()starting ...
06-16 18:52:47.034   351   351 D SynmlBootReceiver: onReceive  End
06-16 18:52:47.042   351   351 I SAN_SERVICE: onCreate
06-16 18:52:47.042   351   351 V SANService: onStart(): intent_action = com.samsung.update.SAN_SERVICE
06-16 18:52:47.042   351   351 V SANService: In on Start: started = false
06-16 18:52:47.042   351   351 V SANService: Starting thread
06-16 18:52:47.042   351   351 D SAN_SERVICE: *******************************************
06-16 18:52:47.042   351   351 D SAN_SERVICE: DM App Phone Service State - 0
06-16 18:52:47.042   351   351 D SAN_SERVICE: *******************************************
06-16 18:52:47.042   351   351 D SAN_SERVICE: *******************************************
06-16 18:52:47.042   351   351 D SAN_SERVICE: DM App Phone Call State - 0
06-16 18:52:47.042   351   351 D SAN_SERVICE: *******************************************
06-16 18:52:47.046   351   351 I SAN_SERVICE: onDestroy
06-16 18:52:47.046   351   651 V SAN_SERVICE: Background Thread has stopped san_empty false
06-16 18:52:47.085   626   640 D AccountTypeManager: Registering external account type=com.kakao.talk, packageName=com.kakao.talk
06-16 18:52:47.089   142   587 D libsecgps: gps_init
06-16 18:52:47.092    85    85 D GPSD    : send_ril_gps_request: Connecting to RIL...
06-16 18:52:47.092   142   587 D GpsLocationProvider: set_capabilities_callback: 1
06-16 18:52:47.100   626   641 E DefaultVoicemailNotifier: No voicemails to notify about: clear the notification.
06-16 18:52:47.108   626   640 W ResourceType: getEntry failing because entryIndex 393 is beyond type entryCount 189
06-16 18:52:47.108   626   640 W ResourceType: Failure getting entry for 0x7f020189 (t=1 e=393) in package 0 (error -2147483647)
06-16 18:52:47.108   626   640 D AccountTypeManager: Registering external account type=com.whatsapp, packageName=com.whatsapp
06-16 18:52:47.120   626   640 W ResourceType: getEntry failing because entryIndex 603 is beyond type entryCount 189
06-16 18:52:47.120   626   640 W ResourceType: Failure getting entry for 0x7f02025b (t=1 e=603) in package 0 (error -2147483647)
06-16 18:52:47.167   298   298 D NetworkLocationService: onCreate com.google.android.location.NetworkLocationService@4135ff20
06-16 18:52:47.217   298   301 D dalvikvm: GC_CONCURRENT freed 389K, 6% free 9255K/9799K, paused 1ms+7ms
06-16 18:52:47.217   298   298 D NetworkLocationClient: ANDROID minProtocolVersion 1 maxProtocolVersion 1 releaseVersion -1
06-16 18:52:47.217   298   298 D NetworkLocationClient: binding to Intent { act=com.google.android.location.internal.ANDROID_NLP }
06-16 18:52:47.253   351   351 D SAN_SERVICE: *******************************************
06-16 18:52:47.253   351   351 D SAN_SERVICE: DM App Phone Service State - 0
06-16 18:52:47.253   351   351 D SAN_SERVICE: *******************************************
06-16 18:52:47.327   298   298 D NetworkLocationService: onBind com.google.android.location.NetworkLocationProvidercom.google.android.location.NetworkLocationService@4135ff20
06-16 18:52:47.327   298   298 D NetworkLocationService: onBind com.google.android.location.GeocodeProvidercom.google.android.location.NetworkLocationService@4135ff20
06-16 18:52:47.342   212   277 I StorageNotification: UMS connection changed to false (media state unmounted)
06-16 18:52:47.378   318   318 V RenderScript: rsContextCreateGL dev=0x1ffbc98
06-16 18:52:47.385   318   672 V RenderScript: 0x2063ae8 Launching thread(s), CPUs 1
06-16 18:52:47.385   318   672 V RenderScript: 0x2063ae8 initEGL start
06-16 18:52:47.393   318   672 D libEGL  : loaded /system/lib/egl/libGLES_android.so
06-16 18:52:47.401   142   158 V BackupManagerService: Connected to Google transport
06-16 18:52:47.401   142   158 V BackupManagerService: Registering transport com.google.android.backup/.BackupTransportService = com.google.android.backup.BackupTransportService$1@417d6900
06-16 18:52:47.409   318   672 D libEGL  : loaded /vendor/lib/egl/libEGL_POWERVR_SGX540_120.so
06-16 18:52:47.424   318   672 D libEGL  : loaded /vendor/lib/egl/libGLESv1_CM_POWERVR_SGX540_120.so
06-16 18:52:47.440   318   672 D libEGL  : loaded /vendor/lib/egl/libGLESv2_POWERVR_SGX540_120.so
06-16 18:52:47.460   142   198 D ConnectivityService: ConnectivityChange for WIFI: CONNECTED/CONNECTED
06-16 18:52:47.460   142   198 E ConnectivityService: no dns provided for WIFI - using 8.8.8.8
06-16 18:52:47.464   142   198 E ConnectivityService: exception setting default dns interface: java.lang.IllegalStateException: Error communicating with native daemon to set dns for interface
06-16 18:52:47.471   142   204 E WifiWatchdogStateMachine: Connected --> WifiInfo object null!
06-16 18:52:47.483   298   298 D androidInternalNlpService: onCreate com.google.android.location.internal.server.NetworkLocationService@413704b0
06-16 18:52:47.561   318   672 V RenderScript: 0x2063ae8 initGLThread end
06-16 18:52:47.565   318   318 V RenderScript: 0x2063ae8 rsContextCreateGL ret
06-16 18:52:47.628   298   673 D NetworkLocationRealOs: NLPv2 file already exists; ignoring any NLPv1 files
06-16 18:52:47.635   298   298 D androidNlpServiceThread: ANDROID minProtocolVersion 1 maxProtocolVersion 1 releaseVersion -1
06-16 18:52:47.655   298   298 D NetworkLocationClient: onServiceConnected to ComponentInfo{com.google.android.location/com.google.android.location.internal.server.NetworkLocationService}
06-16 18:52:47.858   298   666 D androidNetworkLocationListeners: Still have listener com.google.android.location.internal.client.NetworkLocationClient$1@413dae88
06-16 18:52:48.081   386   386 D dalvikvm: GC_FOR_ALLOC freed 348K, 4% free 10849K/11271K, paused 141ms
06-16 18:52:48.085   386   386 I dalvikvm-heap: Grow heap (frag case) to 10.990MB for 345760-byte allocation
06-16 18:52:48.132   142   172 D dalvikvm: GC_EXPLICIT freed 1212K, 9% free 13877K/15175K, paused 4ms+8ms
06-16 18:52:48.135   298   301 D dalvikvm: GC_CONCURRENT freed 413K, 5% free 9312K/9799K, paused 1ms+5ms
06-16 18:52:48.163   142   193 W NetworkStats: dropping UID delta from unknown iface: iface=wlan0 uid=0 set=DEFAULT tag=0x0 rxBytes=370 rxPackets=1 txBytes=272 txPackets=4 operations=0
06-16 18:52:48.174   386   386 D dalvikvm: GC_FOR_ALLOC freed 14K, 5% free 11172K/11655K, paused 36ms
06-16 18:52:48.202   142   158 D PowerManagerService: bootCompleted
06-16 18:52:48.202   142   158 V DevicePolicyManagerService: Sending password expiration notifications for action android.intent.action.BOOT_COMPLETED
06-16 18:52:48.237   386   386 D dalvikvm: GC_FOR_ALLOC freed <1K, 5% free 11173K/11655K, paused 58ms
06-16 18:52:48.237   386   386 I dalvikvm-heap: Grow heap (frag case) to 11.306MB for 345760-byte allocation
06-16 18:52:48.280   386   386 D dalvikvm: GC_FOR_ALLOC freed <1K, 5% free 11511K/12039K, paused 33ms
06-16 18:52:48.311   626   640 D AccountTypeManager: Registering external account type=com.skype.contacts.sync, packageName=com.skype.raider
06-16 18:52:48.339   626   640 W ResourceType: getEntry failing because entryIndex 1377 is beyond type entryCount 189
06-16 18:52:48.339   626   640 W ResourceType: Failure getting entry for 0x7f020561 (t=1 e=1377) in package 0 (error -2147483647)
06-16 18:52:48.339   626   640 W ResourceType: getEntry failing because entryIndex 1378 is beyond type entryCount 189
06-16 18:52:48.339   626   640 W ResourceType: Failure getting entry for 0x7f020562 (t=1 e=1378) in package 0 (error -2147483647)
06-16 18:52:48.342   626   640 W ResourceType: getEntry failing because entryIndex 1379 is beyond type entryCount 189
06-16 18:52:48.342   626   640 W ResourceType: Failure getting entry for 0x7f020563 (t=1 e=1379) in package 0 (error -2147483647)
06-16 18:52:48.342   626   640 W ResourceType: getEntry failing because entryIndex 1778 is beyond type entryCount 189
06-16 18:52:48.342   626   640 W ResourceType: Failure getting entry for 0x7f0206f2 (t=1 e=1778) in package 0 (error -2147483647)
06-16 18:52:48.342   626   640 D AccountTypeManager: Registering external account type=com.facebook.auth.login, packageName=com.facebook.katana
06-16 18:52:48.389   626   640 W ResourceType: getEntry failing because entryIndex 344 is beyond type entryCount 189
06-16 18:52:48.389   626   640 W ResourceType: Failure getting entry for 0x7f020158 (t=1 e=344) in package 0 (error -2147483647)
06-16 18:52:48.401   626   640 D AccountTypeManager: Registering 1 extension packages
06-16 18:52:48.432   626   627 D dalvikvm: GC_CONCURRENT freed 249K, 4% free 9259K/9607K, paused 2ms+13ms
06-16 18:52:48.464   626   640 I AccountTypeManager: Loaded meta-data for 6 account types, 4 accounts in 1575ms(wall) 39ms(cpu)
06-16 18:52:48.581   142   166 I ActivityManager: Start proc com.android.chrome for service com.android.chrome/com.google.android.apps.chrome.sync.ChromeBrowserSyncAdapterService: pid=682 uid=10069 gids={3003, 1015}
